2.481679e-001  1.059571e-006 
2.788601e-001  1.045904e-004 
3.098002e-001  1.691905e-004 
3.407403e-001  2.093281e-004 
3.716804e-001  2.339387e-004 
4.026205e-001  2.484034e-004 
4.335606e-001  2.560852e-004 
4.645007e-001  2.591520e-004 
4.954408e-001  2.590374e-004 
5.263809e-001  2.567107e-004 
5.573210e-001  2.528394e-004 
5.882611e-001  2.478906e-004 
6.192012e-001  2.421959e-004 
6.501413e-001  2.359933e-004 
6.810814e-001  2.294556e-004 
7.120215e-001  2.227094e-004 
7.429616e-001  2.158482e-004 
7.739017e-001  2.089415e-004 
8.048418e-001  2.020414e-004 
8.357819e-001  1.951873e-004 
8.667220e-001  1.884088e-004 
8.976621e-001  1.817286e-004 
9.286022e-001  1.751641e-004 
9.595423e-001  1.687283e-004 
9.904824e-001  1.624315e-004 
1.021422e+000  1.562814e-004 
1.052363e+000  1.502837e-004 
1.083303e+000  1.444429e-004 
1.114243e+000  1.387621e-004 
1.145183e+000  1.332434e-004 
1.176123e+000  1.278883e-004 
1.207063e+000  1.226974e-004 
1.238003e+000  1.176708e-004 
1.268943e+000  1.128080e-004 
1.299883e+000  1.081080e-004 
1.330824e+000  1.035696e-004 
1.361764e+000  9.919110e-005 
1.392704e+000  9.497036e-005 
1.423644e+000  9.090505e-005 
1.454584e+000  8.699256e-005 
1.485524e+000  8.323000e-005 
1.516464e+000  7.961425e-005 
1.547404e+000  7.614204e-005 
1.578344e+000  7.280988e-005 
1.609284e+000  6.961415e-005 
1.640225e+000  6.655113e-005 
1.671165e+000  6.361697e-005 
1.702105e+000  6.080775e-005 
1.733045e+000  5.811952e-005 
1.763985e+000  5.554826e-005 
1.794925e+000  5.308995e-005 
1.825865e+000  5.074058e-005 
1.856805e+000  4.849614e-005 
1.887745e+000  4.635266e-005 
1.918685e+000  4.430622e-005 
1.949625e+000  4.235295e-005 
1.980566e+000  4.048905e-005 
2.011506e+000  3.871080e-005 
2.042446e+000  3.701457e-005 
2.073386e+000  1.535566e-003 
2.104326e+000  1.533488e-003 
2.135266e+000  7.525971e-005 
2.166206e+000  7.326612e-005 
2.197146e+000  7.131347e-005 
2.228086e+000  6.940103e-005 
2.259027e+000  6.752808e-005 
2.289967e+000  9.547285e-003 
2.320907e+000  9.545490e-003 
2.351847e+000  6.213970e-005 
2.382787e+000  6.041832e-005 
2.413727e+000  5.873334e-005 
2.444667e+000  5.708422e-005 
2.475607e+000  5.547040e-005 
2.506547e+000  5.389137e-005 
2.537487e+000  5.234662e-005 
2.568427e+000  5.083566e-005 
2.599368e+000  4.935800e-005 
2.630308e+000  4.791317e-005 
2.661248e+000  4.650069e-005 
2.692188e+000  4.512011e-005 
2.723128e+000  4.377099e-005 
2.754068e+000  4.245286e-005 
2.785008e+000  4.116529e-005 
2.815948e+000  3.990783e-005 
2.846888e+000  3.868006e-005 
2.877829e+000  3.748154e-005 
2.908769e+000  3.631184e-005 
2.939709e+000  3.517054e-005 
2.970649e+000  3.405719e-005 
3.001589e+000  3.297139e-005 
3.032529e+000  3.191271e-005 
3.063469e+000  3.088072e-005 
3.094409e+000  2.987499e-005 
3.125349e+000  2.889512e-005 
3.156289e+000  2.794067e-005 
3.187229e+000  2.701123e-005 
3.218170e+000  2.610637e-005 
3.249110e+000  2.522567e-005 
3.280050e+000  2.436871e-005 
3.310990e+000  2.353508e-005 
3.341930e+000  2.272435e-005 
3.372870e+000  2.193611e-005 
3.403810e+000  2.116993e-005 
3.434750e+000  2.042541e-005 
3.465690e+000  1.970212e-005 
3.496630e+000  1.899966e-005 
3.527571e+000  1.831761e-005 
3.558511e+000  1.765555e-005 
3.589451e+000  1.701309e-005 
3.620391e+000  1.638981e-005 
3.651331e+000  1.578531e-005 
3.682271e+000  1.519918e-005 
3.713211e+000  1.463104e-005 
3.744151e+000  1.408047e-005 
3.775091e+000  1.354709e-005 
3.806032e+000  1.303050e-005 
3.836972e+000  1.253032e-005 
3.867912e+000  1.204617e-005 
3.898852e+000  1.157765e-005 
3.929792e+000  1.112441e-005 
3.960732e+000  1.068606e-005 
3.991672e+000  1.026223e-005 
4.022612e+000  9.852567e-006 
4.053552e+000  9.456705e-006 
4.084492e+000  9.074291e-006 
4.115432e+000  8.704973e-006 
4.146373e+000  8.348406e-006 
4.177313e+000  8.004250e-006 
4.208253e+000  7.672169e-006 
