50
7  1.230189e-04 Al2O3 1.258763e-02 SiO2 7.385608e-01 K2O 7.328619e-03 CaO 8.136467e-02 MgO 3.559329e-02 Na2O 1.243078e-01 Ag2O 2.572005e-04 
7  1.230079e-04 Al2O3 1.258806e-02 SiO2 7.385860e-01 K2O 7.328869e-03 CaO 8.136745e-02 MgO 3.559451e-02 Na2O 1.243245e-01 Ag2O 2.105852e-04 
7  1.229989e-04 Al2O3 1.258841e-02 SiO2 7.386067e-01 K2O 7.329074e-03 CaO 8.136972e-02 MgO 3.559550e-02 Na2O 1.243382e-01 Ag2O 1.724174e-04 
7  1.229915e-04 Al2O3 1.258870e-02 SiO2 7.386236e-01 K2O 7.329242e-03 CaO 8.137158e-02 MgO 3.559632e-02 Na2O 1.243494e-01 Ag2O 1.411666e-04 
7  1.229854e-04 Al2O3 1.258893e-02 SiO2 7.386375e-01 K2O 7.329379e-03 CaO 8.137311e-02 MgO 3.559699e-02 Na2O 1.243586e-01 Ag2O 1.155796e-04 
7  1.229805e-04 Al2O3 1.258913e-02 SiO2 7.386488e-01 K2O 7.329492e-03 CaO 8.137436e-02 MgO 3.559753e-02 Na2O 1.243661e-01 Ag2O 9.463006e-05 
7  1.229764e-04 Al2O3 1.258929e-02 SiO2 7.386581e-01 K2O 7.329584e-03 CaO 8.137538e-02 MgO 3.559798e-02 Na2O 1.243722e-01 Ag2O 7.747751e-05 
7  1.229731e-04 Al2O3 1.258941e-02 SiO2 7.386657e-01 K2O 7.329659e-03 CaO 8.137622e-02 MgO 3.559835e-02 Na2O 1.243773e-01 Ag2O 6.343388e-05 
7  1.229704e-04 Al2O3 1.258952e-02 SiO2 7.386719e-01 K2O 7.329721e-03 CaO 8.137690e-02 MgO 3.559865e-02 Na2O 1.243814e-01 Ag2O 5.193570e-05 
7  1.229682e-04 Al2O3 1.258961e-02 SiO2 7.386770e-01 K2O 7.329772e-03 CaO 8.137747e-02 MgO 3.559889e-02 Na2O 1.243848e-01 Ag2O 4.252165e-05 
7  1.229663e-04 Al2O3 1.258968e-02 SiO2 7.386812e-01 K2O 7.329813e-03 CaO 8.137792e-02 MgO 3.559909e-02 Na2O 1.243875e-01 Ag2O 3.481398e-05 
7  1.229648e-04 Al2O3 1.258974e-02 SiO2 7.386846e-01 K2O 7.329847e-03 CaO 8.137830e-02 MgO 3.559926e-02 Na2O 1.243898e-01 Ag2O 2.850341e-05 
7  1.229636e-04 Al2O3 1.258978e-02 SiO2 7.386874e-01 K2O 7.329875e-03 CaO 8.137861e-02 MgO 3.559939e-02 Na2O 1.243916e-01 Ag2O 2.333670e-05 
