Rel. int Sr ka is 9.583953e-06 
Rel. int Zr ka is 1.976311e-04 
Rel. int Ba la1 is 1.324820e-04 
Rel. int Al ka is 1.468071e-04 
Rel. int S ka is 2.733378e-04 
Rel. int Cl ka is 3.799042e-05 
Rel. int Si ka is 1.035377e-01 
Rel. int Fe ka is 4.058572e-04 
Rel. int Ti ka is 1.818878e-04 
Rel. int K ka is 3.379013e-03 
Rel. int Ca ka is 2.606362e-02 
Rel. int Mg ka is 3.731640e-03 
Rel. int Na ka is 1.208768e-03 
Rel. int Ag la1 is 3.941378e-01 
