10
7  8.913346e-04 Al2O3 1.043380e-02 SiO2 6.121881e-01 K2O 6.074642e-03 CaO 6.744262e-02 MgO 2.950304e-02 Na2O 4.056468e-02 Ag2O 2.337932e-01 
7  7.288761e-04 Al2O3 1.170048e-02 SiO2 6.865087e-01 K2O 6.812114e-03 CaO 7.563026e-02 MgO 3.308476e-02 Na2O 8.981453e-02 Ag2O 9.644918e-02 
7  6.587223e-04 Al2O3 1.224747e-02 SiO2 7.186023e-01 K2O 7.130574e-03 CaO 7.916591e-02 MgO 3.463144e-02 Na2O 1.110819e-01 Ag2O 3.714040e-02 
7  6.312349e-04 Al2O3 1.246178e-02 SiO2 7.311771e-01 K2O 7.255351e-03 CaO 8.055123e-02 MgO 3.523745e-02 Na2O 1.194148e-01 Ag2O 1.390228e-02 
7  6.208792e-04 Al2O3 1.254253e-02 SiO2 7.359145e-01 K2O 7.302360e-03 CaO 8.107314e-02 MgO 3.546576e-02 Na2O 1.225542e-01 Ag2O 5.147501e-03 
7  6.170358e-04 Al2O3 1.257249e-02 SiO2 7.376728e-01 K2O 7.319808e-03 CaO 8.126684e-02 MgO 3.555050e-02 Na2O 1.237193e-01 Ag2O 1.898184e-03 
7  6.156172e-04 Al2O3 1.258355e-02 SiO2 7.383218e-01 K2O 7.326247e-03 CaO 8.133833e-02 MgO 3.558177e-02 Na2O 1.241494e-01 Ag2O 6.989173e-04 
7  6.150947e-04 Al2O3 1.258763e-02 SiO2 7.385608e-01 K2O 7.328619e-03 CaO 8.136467e-02 MgO 3.559329e-02 Na2O 1.243078e-01 Ag2O 2.572005e-04 
7  6.149024e-04 Al2O3 1.258913e-02 SiO2 7.386488e-01 K2O 7.329492e-03 CaO 8.137436e-02 MgO 3.559753e-02 Na2O 1.243661e-01 Ag2O 9.463006e-05 
7  6.148317e-04 Al2O3 1.258968e-02 SiO2 7.386812e-01 K2O 7.329813e-03 CaO 8.137792e-02 MgO 3.559909e-02 Na2O 1.243875e-01 Ag2O 3.481398e-05 
