Rel. int Sr ka is 1.003722e-05 
Rel. int Zr ka is 2.078263e-04 
Rel. int Ba la1 is 1.383461e-04 
Rel. int Al ka is 1.505132e-04 
Rel. int S ka is 2.780658e-04 
Rel. int Cl ka is 3.872366e-05 
Rel. int Si ka is 1.062414e-01 
Rel. int Fe ka is 4.239109e-04 
Rel. int Ti ka is 1.899389e-04 
Rel. int K ka is 3.465719e-03 
Rel. int Ca ka is 2.721324e-02 
Rel. int Mg ka is 3.823240e-03 
Rel. int Na ka is 1.931034e-03 
Rel. int Ag la1 is 3.769539e-01 
