Rel. int Sr ka is 1.963658e-05 
Rel. int Zr ka is 3.892263e-04 
Rel. int Ba la1 is 2.583723e-04 
Rel. int Al ka is 2.053699e-04 
Rel. int S ka is 3.403441e-04 
Rel. int Cl ka is 4.868797e-05 
Rel. int Si ka is 1.468811e-01 
Rel. int Fe ka is 7.947846e-04 
Rel. int Ti ka is 3.546154e-04 
Rel. int K ka is 4.754766e-03 
Rel. int Ca ka is 5.065515e-02 
Rel. int Mg ka is 5.164229e-03 
Rel. int Na ka is 1.372702e-02 
Rel. int Ag ka is 1.966098e-01 
