Si ka 45 0.00185774954507
P ka 45 4.62199680887e-005
S ka 45 0.000136948583995
Cr ka 45 0.242656757564
Mn ka 45 0.0105848225488
Fe ka 45 0.48909390409
Ni ka 45 0.0451964572091
Cu ka 45 0.000311914781248
Mo ka 45 0.0160881864519
