3
12 5.0 Li2B4O7 1.0e-10 S 1.0e-10 F 1.0e-10 BaO 1.0e-10 Y2O3 1.0e-10 MgO 1.0e-10 Na 1.0e-10 Cl 1.0e-10 Li 1.0e-10 ELVACIT 0.0651 BaCO3 0.9349 BaCuO2 1.0e-10
12 5.0 Li2B4O7 1.0e-10 S 1.0e-10 F 1.0e-10 BaO 1.0e-10 Y2O3 1.0e-10 MgO 1.0e-10 Na 1.0e-10 Cl 1.0e-10 Li 1.0e-10 ELVACIT 1.0e-10 BaCO3 1.0e-10 BaCuO2 1.0
12 5.0 Li2B4O7 0.6550 S 0.0343 F 0.073 BaO 0.0657 Y2O3 0.0050 MgO 0.040 Na 0.0393 Cl 0.0607 Li 0.0270 ELVACIT 1.0e-10 BaCO3 1.0e-10 BaCuO2 1.0e-10
